MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,Id
11,4.127134385045092,8.890135107818843,0.6931471805599453,1,0,0.6931471805599453,6,7,1945,2002,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,0,6.652863029353347,1.3862943611198906,5.017279836814924,4.653960350157523,1028.0,0,0.6931471805599453,7.270312886079025,6.785587645007929,0.0,7.749753406274437,1.0,0.0,2,1,3,0.6931471805599453,1.0986122886681096,9,1.9459101490553132,1,5,7.57353126274595,3,1.0,180.0,1.791759469228055,1.791759469228055,1.0986122886681096,5.41610040220442,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,9,1,8.116417072794205,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.466515835145202,115
2,3.5553480614894135,8.080546965824498,0.6931471805599453,2,3,0.0,6,4,1999,1999,7.029972911706386,1.3862943611198906,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,2,6.040254711277414,1.9459101490553132,0.0,5.739792912179234,729.0,2,0.6931471805599453,6.593044534142437,6.593044534142437,0.0,7.285506548522786,0.0,0.0,2,1,2,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,1,1,7.600902459542082,3,2.0,440.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,8,1,7.690743163541872,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.07824495582233,116
5,4.290459441148391,9.360224821513475,0.6931471805599453,1,3,0.0,5,4,1962,1962,4.762173934797756,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,3,5.14166355650266,0.6931471805599453,6.508769136971682,5.53338948872752,1092.0,4,0.6931471805599453,6.996681488176539,0.0,0.0,6.996681488176539,0.0,0.6931471805599453,1,0,3,0.6931471805599453,1.3862943611198906,6,1.9459101490553132,1,4,7.5822291942764615,3,1.0,288.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,3.044522437723423,4.976733742420574,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,11,3,7.68937110752969,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.842236406331555,117
5,4.31748811353631,9.052164937010307,0.6931471805599453,1,3,0.0,5,4,2006,2007,0.0,1.3862943611198906,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,7.026426808699636,1125.0,2,0.6931471805599453,7.026426808699636,0.0,0.0,7.026426808699636,0.0,0.0,1,1,2,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,0,3,7.60489448081162,3,2.0,430.0,1.791759469228055,1.791759469228055,1.0986122886681096,4.394449154672439,4.174387269895637,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,6,1,7.719129840906732,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,11.951186847493476,118
10,4.51085950651685,9.423595190540022,0.6931471805599453,1,3,0.0,7,4,1990,1990,0.0,1.3862943611198906,1.6094379124341003,2,1.6094379124341003,1.0986122886681096,2,7.293697720601438,1.9459101490553132,0.0,5.318119993844216,1673.0,2,0.6931471805599453,7.438383530044307,7.329093736246591,0.0,8.078067881815437,1.0,0.0,3,0,5,0.6931471805599453,1.0986122886681096,11,1.9459101490553132,2,5,7.596392304064196,3,3.0,594.0,1.791759469228055,1.791759469228055,1.0986122886681096,5.908082938168931,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,7,4,8.496173824192162,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.676079399771027,119
10,4.189654742026425,9.043340831280013,0.6931471805599453,1,3,0.0,6,4,2005,2006,0.0,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.591673732008658,728.0,0,0.6931471805599453,6.591673732008658,6.591673732008658,0.0,7.284134806195205,0.0,0.0,2,1,3,0.6931471805599453,1.0986122886681096,8,1.9459101490553132,1,2,7.603897968521881,0,2.0,390.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,3.2188758248682006,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,9,0,7.68937110752969,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.0075668272517,120
13,4.400603020246817,9.973666387157374,0.6931471805599453,1,0,1.0986122886681096,6,4,1969,1969,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,0.6931471805599453,0,6.844815479208263,1.9459101490553132,0.0,0.0,938.0,0,0.6931471805599453,6.8966943316227125,0.0,0.0,6.8966943316227125,1.0,0.0,1,0,1,0.6931471805599453,1.3862943611198906,4,1.9459101490553132,2,5,7.585788821732034,3,2.0,540.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,4.875197323201151,0.0,4.875197323201151,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,1,0,7.563719668414366,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.100717685412471,121
9,3.9318256327243257,8.709630081951286,0.6931471805599453,1,3,0.0,4,4,1939,1950,0.0,1.3862943611198906,1.6094379124341003,4,1.6094379124341003,1.3862943611198906,6,0.0,1.9459101490553132,0.0,6.597145701886651,732.0,2,0.6931471805599453,6.650279048587422,5.863631175598097,0.0,7.024649030453636,0.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,4,1.9459101490553132,0,3,7.590852123688581,3,1.0,264.0,1.791759469228055,1.791759469228055,0.6931471805599453,0.0,0.0,4.948759890378168,0.0,0.0,0.0,1.3862943611198906,1.0986122886681096,0.0,8,1,7.526178913346146,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.51293546492023,122
5,4.330733340286331,9.155356063643422,0.6931471805599453,1,3,0.0,6,6,1958,1958,4.912654885736052,1.3862943611198906,1.0986122886681096,4,1.6094379124341003,1.3862943611198906,1,6.3473892096560105,1.9459101490553132,0.0,6.236369590203704,1080.0,2,0.6931471805599453,6.985641817639208,0.0,0.0,6.985641817639208,0.0,0.0,1,0,3,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,0,3,7.580189417944541,3,1.0,288.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,0.0,0.0,0.0,4.875197323201151,0.0,1.3862943611198906,1.6094379124341003,0.0,8,2,7.6783263565068856,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.820417517632333,123
0,4.02535169073515,8.973731569708402,0.6931471805599453,1,3,0.0,6,4,1993,1993,0.0,1.0986122886681096,1.6094379124341003,2,1.6094379124341003,1.3862943611198906,2,5.707110264748875,1.9459101490553132,0.0,6.802394763324311,1199.0,0,0.6931471805599453,7.090076835776092,0.0,0.0,7.090076835776092,0.0,0.0,2,0,2,0.6931471805599453,1.0986122886681096,5,1.9459101490553132,0,3,7.597897950521784,2,2.0,530.0,1.791759469228055,1.791759469228055,1.0986122886681096,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,5,2,7.782807262839695,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.944064817531656,124
5,3.8918202981106265,9.743553514619803,0.6931471805599453,1,0,0.0,6,4,1979,1998,0.0,1.3862943611198906,1.0986122886681096,2,0.0,1.3862943611198906,6,0.0,1.9459101490553132,0.0,7.217443431696533,1362.0,4,0.6931471805599453,7.369600720526409,0.0,0.0,7.369600720526409,0.0,0.0,2,0,3,0.6931471805599453,1.3862943611198906,7,1.9459101490553132,1,5,7.590852123688581,3,2.0,435.0,1.791759469228055,1.791759469228055,1.0986122886681096,5.262690188904886,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,0,3,7.989221408815276,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.10625783509458,125
4,4.110873864173311,8.821879862683842,0.6931471805599453,1,3,0.0,6,7,1935,1982,0.0,1.3862943611198906,0.6931471805599453,4,1.6094379124341003,0.0,2,6.19644412779452,1.9459101490553132,0.0,3.4339872044851463,520.0,2,0.0,6.255750041753367,0.0,5.459585514144159,6.626717749249025,1.0,0.0,1,0,2,0.6931471805599453,1.3862943611198906,5,1.9459101490553132,0,3,0.0,1,0.0,0.0,1.3862943611198906,1.3862943611198906,0.0,3.9889840465642745,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,1.6094379124341003,0.0,8,0,6.947937068614969,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,11.344518647594766,126
